sep=;
TimeStamp;Domain;Severity;Number;Header;Reason;Cause;Action
"8/21/2019 4:20:00 AM";"Connected Services";"Warning";"176080";"Missing scheduled prediction measurement";"The prediction measurement scheduled at 8/21/2019 4:20:00 AM is missing.";"1) The service box/CSE might have been powered off or restarting at the scheduled time.2) The service box/CSE might have suffered from communication problems.3) The communication might have been disabled.4) The server might have been unable to respond to the service box/CSE.";"1) Check service box power.2) Check service box/CSE communication.3) Check the Communication Enabled setting for the service box/CSE.4) If the problem occurs repeatedly and no explanation can be found, contact ABB Connected Services support."
"8/21/2019 4:12:23 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/21/2019 4:12:21 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/21/2019 3:57:01 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/21/2019 3:56:58 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/21/2019 3:54:05 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/21/2019 3:54:03 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/21/2019 3:53:22 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/21/2019 3:53:19 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/20/2019 9:13:45 PM";"Connected Services";"Info";"176010";"Scheduled Dynamic Info";"Service box/CSE Scheduled Dynamic Information";"";""
"8/20/2019 8:35:49 AM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"8/20/2019 8:35:46 AM";"Connected Services";"Error";"178416";"Error in controller script of type System";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/20/2019 8:34:39 AM";"Connected Services";"Info";"174030";"Automatic service box/CSE buffer upload";"Upload of console log and/or ELOG service box/CSE buffers";"";""
"8/20/2019 4:20:00 AM";"Connected Services";"Warning";"176080";"Missing scheduled prediction measurement";"The prediction measurement scheduled at 8/20/2019 4:20:00 AM is missing.";"1) The service box/CSE might have been powered off or restarting at the scheduled time.2) The service box/CSE might have suffered from communication problems.3) The communication might have been disabled.4) The server might have been unable to respond to the service box/CSE.";"1) Check service box power.2) Check service box/CSE communication.3) Check the Communication Enabled setting for the service box/CSE.4) If the problem occurs repeatedly and no explanation can be found, contact ABB Connected Services support."
"8/19/2019 4:20:00 AM";"Connected Services";"Warning";"176080";"Missing scheduled prediction measurement";"The prediction measurement scheduled at 8/19/2019 4:20:00 AM is missing.";"1) The service box/CSE might have been powered off or restarting at the scheduled time.2) The service box/CSE might have suffered from communication problems.3) The communication might have been disabled.4) The server might have been unable to respond to the service box/CSE.";"1) Check service box power.2) Check service box/CSE communication.3) Check the Communication Enabled setting for the service box/CSE.4) If the problem occurs repeatedly and no explanation can be found, contact ABB Connected Services support."
"8/19/2019 1:31:50 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/19/2019 1:31:45 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/19/2019 1:31:37 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/19/2019 1:31:33 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/19/2019 1:24:18 AM";"Connected Services";"Info";"176010";"Scheduled Dynamic Info";"Service box/CSE Scheduled Dynamic Information";"";""
"8/18/2019 1:17:44 PM";"Connected Services";"Info";"176010";"Scheduled Dynamic Info";"Service box/CSE Scheduled Dynamic Information";"";""
"8/18/2019 8:55:26 AM";"Connected Services";"Info";"174214";"Clock synchronization request";"Scheduled clock synchronization request";"";""
"8/18/2019 8:55:01 AM";"Connected Services";"Error";"178416";"Error in controller script of type Set Clock";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/18/2019 7:43:20 AM";"Connected Services";"Warning";"174035";"Repeating alarm temporarily ignored";"Alarm 40661 has occured more than 5 times during the last 1 hour(s) and will be ignored for the next 24 hours (until 8/19/2019 5:43:02 AM or the service box/CSE is restarted)";"";""
"8/18/2019 5:42:53 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/18/2019 5:42:51 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/18/2019 5:41:12 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/18/2019 5:41:09 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/18/2019 5:18:01 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/18/2019 5:17:59 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/18/2019 5:03:25 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/18/2019 5:03:23 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/18/2019 4:50:00 AM";"Connected Services";"Error";"176081";"Missing scheduled backup";"The backup scheduled at 8/18/2019 4:50:00 AM is missing.";"1) The service box/CSE might have been powered off or restarting at the scheduled time.2) The service box/CSE might have suffered from communication problems.3) The communication might have been disabled.4) The server might have been unable to respond to the service box/CSE.";"1) Check service box power.2) Check service box/CSE communication.3) Check the Communication Enabled setting for the service box/CSE.4) If the problem occurs repeatedly and no explanation can be found, contact ABB Connected Services support."
"8/18/2019 4:47:41 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/18/2019 4:47:38 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/18/2019 4:30:02 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/18/2019 4:29:58 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/18/2019 4:20:00 AM";"Connected Services";"Warning";"176080";"Missing scheduled prediction measurement";"The prediction measurement scheduled at 8/18/2019 4:20:00 AM is missing.";"1) The service box/CSE might have been powered off or restarting at the scheduled time.2) The service box/CSE might have suffered from communication problems.3) The communication might have been disabled.4) The server might have been unable to respond to the service box/CSE.";"1) Check service box power.2) Check service box/CSE communication.3) Check the Communication Enabled setting for the service box/CSE.4) If the problem occurs repeatedly and no explanation can be found, contact ABB Connected Services support."
"8/18/2019 4:12:25 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/18/2019 4:12:22 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/18/2019 3:59:06 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/18/2019 3:59:03 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/18/2019 3:54:37 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/18/2019 3:54:35 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/18/2019 3:36:45 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/18/2019 3:36:42 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/18/2019 3:15:06 AM";"Connected Services";"Info";"176010";"Scheduled Dynamic Info";"Service box/CSE Scheduled Dynamic Information";"";""
"8/17/2019 3:24:33 PM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/17/2019 3:24:30 PM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/17/2019 3:22:10 PM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/17/2019 3:22:08 PM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/17/2019 4:20:00 AM";"Connected Services";"Warning";"176080";"Missing scheduled prediction measurement";"The prediction measurement scheduled at 8/17/2019 4:20:00 AM is missing.";"1) The service box/CSE might have been powered off or restarting at the scheduled time.2) The service box/CSE might have suffered from communication problems.3) The communication might have been disabled.4) The server might have been unable to respond to the service box/CSE.";"1) Check service box power.2) Check service box/CSE communication.3) Check the Communication Enabled setting for the service box/CSE.4) If the problem occurs repeatedly and no explanation can be found, contact ABB Connected Services support."
"8/16/2019 12:33:20 PM";"Connected Services";"Info";"176010";"Scheduled Dynamic Info";"Service box/CSE Scheduled Dynamic Information";"";""
"8/16/2019 12:24:19 PM";"Connected Services";"Warning";"174035";"Repeating alarm temporarily ignored";"Alarm 40661 has occured more than 5 times during the last 1 hour(s) and will be ignored for the next 24 hours (until 8/17/2019 10:24:03 AM or the service box/CSE is restarted)";"";""
"8/16/2019 10:23:36 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 10:23:33 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 10:23:00 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 10:22:58 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 10:01:21 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 10:01:19 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 9:46:29 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 9:46:27 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 9:30:30 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 9:30:27 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 9:15:46 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 9:15:43 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 8:26:07 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 8:26:05 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 8:07:48 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 8:07:46 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 7:53:02 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 7:53:00 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 7:38:35 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 7:38:32 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 7:18:26 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 7:18:22 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 7:04:40 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 7:04:38 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 6:50:00 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 6:49:58 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 6:33:33 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 6:33:31 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 6:12:52 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 6:12:49 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 5:40:53 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 5:40:51 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 5:19:51 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 5:19:48 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 4:56:33 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 4:56:31 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 4:37:43 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 4:37:41 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 4:20:00 AM";"Connected Services";"Warning";"176080";"Missing scheduled prediction measurement";"The prediction measurement scheduled at 8/16/2019 4:20:00 AM is missing.";"1) The service box/CSE might have been powered off or restarting at the scheduled time.2) The service box/CSE might have suffered from communication problems.3) The communication might have been disabled.4) The server might have been unable to respond to the service box/CSE.";"1) Check service box power.2) Check service box/CSE communication.3) Check the Communication Enabled setting for the service box/CSE.4) If the problem occurs repeatedly and no explanation can be found, contact ABB Connected Services support."
"8/16/2019 4:19:42 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 4:19:39 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/16/2019 3:38:13 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/16/2019 3:38:08 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/15/2019 8:57:33 PM";"Connected Services";"Info";"176010";"Scheduled Dynamic Info";"Service box/CSE Scheduled Dynamic Information";"";""
"8/15/2019 10:53:04 AM";"Connected Services";"Info";"176010";"Scheduled Dynamic Info";"Service box/CSE Scheduled Dynamic Information";"";""
"8/15/2019 2:20:29 AM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"8/15/2019 2:20:10 AM";"Connected Services";"Error";"178416";"Error in controller script of type Prediction";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/15/2019 2:07:54 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/15/2019 2:07:52 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/15/2019 2:05:12 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/15/2019 2:05:09 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/15/2019 2:03:49 AM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/15/2019 2:03:47 AM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
"8/14/2019 5:51:37 PM";"Connected Services";"Error";"178416";"Error in controller script of type Alarm";"Controller user "Default User" does not have enough grants for FTP";"";"1) Configure the grants of the user "Default User" to include at least FTP Read and FTP Write, or select another user"
"8/14/2019 5:51:35 PM";"Program";"Unknown";"40661";"Search Error";"Task: .The signal  for the SearchX instruction is already set to the specified value (high or low) at the start of searching, or the I/O-device for the signal isn't up and running for the occasion. Before performing next search, make sure that TCP is moved back to the start position of the search path.Program ref: .";"";"Recovery: ."
