sep=;
TimeStamp;Domain;Severity;Number;Header;Reason;Cause;Action
"9/19/2019 8:08:05 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/19/2019 4:07:52 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/19/2019 12:07:38 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/18/2019 10:20:13 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/18/2019 9:19:55 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/18/2019 8:07:25 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/18/2019 4:07:11 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/18/2019 12:07:01 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/18/2019 12:01:24 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.16.199 (formerly 37.48.48.192)";"";""
"9/18/2019 10:59:43 AM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"9/18/2019 9:59:29 AM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"9/18/2019 8:06:50 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/18/2019 4:06:33 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/18/2019 12:06:18 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/17/2019 10:20:11 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/17/2019 9:49:56 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.48.192 (formerly 89.24.33.129)";"";""
"9/17/2019 9:19:55 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/17/2019 8:06:06 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/17/2019 7:19:59 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 89.24.33.129 (formerly 89.24.34.23)";"";""
"9/17/2019 4:05:52 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/17/2019 12:05:39 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/17/2019 8:05:27 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/17/2019 5:08:01 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 89.24.34.23 (formerly 89.24.43.240)";"";""
"9/17/2019 4:05:14 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/17/2019 12:05:02 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/16/2019 11:17:20 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 89.24.43.240 (formerly 37.48.12.9)";"";""
"9/16/2019 10:20:32 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/16/2019 9:20:16 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/16/2019 8:04:52 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/16/2019 7:56:20 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.12.9 (formerly 37.48.40.53)";"";""
"9/16/2019 7:08:31 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.40.53 (formerly 37.48.50.172)";"";""
"9/16/2019 4:04:40 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/16/2019 12:04:31 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/16/2019 9:56:13 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.50.172 (formerly 78.80.26.55)";"";""
"9/16/2019 8:04:16 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/16/2019 4:04:04 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/16/2019 12:03:54 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/15/2019 10:20:17 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/15/2019 9:20:06 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/15/2019 8:24:05 PM";"Connected Services";"Info";"178401";"Controller script of type SetClock successfully completed";"";"";""
"9/15/2019 8:03:41 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/15/2019 7:23:54 PM";"Connected Services";"Info";"174214";"Clock synchronization request";"Scheduled clock synchronization request";"";""
"9/15/2019 4:03:27 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/15/2019 12:03:14 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/15/2019 10:59:40 AM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"9/15/2019 9:59:29 AM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"9/15/2019 8:03:04 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/15/2019 7:16:38 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 78.80.26.55 (formerly 37.48.32.51)";"";""
"9/15/2019 6:15:29 AM";"Connected Services";"Info";"178401";"Controller script of type Backup successfully completed";"";"";""
"9/15/2019 5:15:29 AM";"Connected Services";"Info";"178401";"Controller script of type Backup successfully completed";"";"";""
"9/15/2019 5:15:20 AM";"Connected Services";"Info";"174020";"Scheduled Backup";"Scheduled backup";"";""
"9/15/2019 5:15:17 AM";"Connected Services";"Info";"174020";"Scheduled Backup";"Scheduled backup";"";""
"9/15/2019 4:02:50 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/15/2019 12:02:37 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/14/2019 11:25:40 PM";"Connected Services";"Info";"178401";"Controller script of type Alarm successfully completed";"";"";""
"9/14/2019 10:25:25 PM";"System";"Unknown";"20558";"Manipulator fault";"Status active when power to manipulator  connected to Manipulator Interface Board (MIB)  is lost, or manipulator's enable chain conditions is not OK.";"";"1. Check the power to the manipulator.2. Check that the enable chain on Manipulator Controller Board (MCOB/MCB) is OK.3. Check for over temperature in Manipulator motors.4. Check manipulator signals through Power Distribution Board (PDB). See the Circuit Diagram."
"9/14/2019 10:20:19 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/14/2019 9:20:14 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/14/2019 8:02:25 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/14/2019 4:02:11 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/14/2019 12:02:00 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/14/2019 8:01:48 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/14/2019 4:01:36 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/14/2019 12:01:23 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/13/2019 10:20:29 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/13/2019 9:20:20 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/13/2019 8:01:10 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/13/2019 4:00:58 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/13/2019 12:00:45 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/13/2019 8:00:33 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/13/2019 4:00:24 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/13/2019 12:10:52 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.32.51 (formerly 89.24.40.48)";"";""
"9/13/2019 12:00:10 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/12/2019 10:20:19 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/12/2019 9:20:11 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/12/2019 7:59:59 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/12/2019 3:59:45 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/12/2019 11:59:36 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/12/2019 10:56:20 AM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"9/12/2019 9:56:15 AM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"9/12/2019 7:59:22 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/12/2019 3:59:10 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/11/2019 11:58:59 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/11/2019 11:08:58 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 89.24.40.48 (formerly 37.48.48.231)";"";""
"9/11/2019 10:20:21 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/11/2019 9:20:16 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/11/2019 7:58:49 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/11/2019 7:49:08 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.48.231 (formerly 37.48.33.38)";"";""
"9/11/2019 3:58:37 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/11/2019 11:58:25 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/11/2019 9:48:27 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.33.38 (formerly 78.80.28.36)";"";""
"9/11/2019 7:58:15 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/11/2019 3:58:09 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/10/2019 11:57:54 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/10/2019 10:20:21 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/10/2019 9:20:18 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/10/2019 7:57:43 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/10/2019 3:57:29 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/10/2019 11:57:18 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/10/2019 7:57:07 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/10/2019 4:35:18 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 78.80.28.36 (formerly 37.48.35.89)";"";""
"9/10/2019 3:56:55 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/9/2019 11:56:43 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/9/2019 11:53:32 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.35.89 (formerly 37.48.6.16)";"";""
"9/9/2019 10:20:20 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/9/2019 9:20:19 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/9/2019 7:56:33 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/9/2019 3:56:23 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/9/2019 11:56:11 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/9/2019 10:56:10 AM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"9/9/2019 10:56:04 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.6.16 (formerly 37.48.30.39)";"";""
"9/9/2019 10:31:17 AM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"9/9/2019 10:30:30 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.30.39 (formerly 37.48.5.101)";"";""
"9/9/2019 9:56:12 AM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"9/9/2019 9:55:51 AM";"Connected Services";"Info";"174030";"Automatic service box/CSE buffer upload";"Upload of console log and/or ELOG service box/CSE buffers";"";""
"9/9/2019 9:31:05 AM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"9/9/2019 9:30:33 AM";"Connected Services";"Info";"174030";"Automatic service box/CSE buffer upload";"Upload of console log and/or ELOG service box/CSE buffers";"";""
"9/9/2019 7:56:41 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.5.101 (formerly 37.48.11.202)";"";""
"9/9/2019 7:55:51 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/9/2019 7:30:34 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/9/2019 5:50:23 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/9/2019 1:50:13 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/8/2019 10:21:22 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/8/2019 10:20:29 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/8/2019 9:50:00 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/8/2019 9:21:21 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/8/2019 9:20:27 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/8/2019 8:24:25 PM";"Connected Services";"Info";"178401";"Controller script of type SetClock successfully completed";"";"";""
"9/8/2019 7:23:59 PM";"Connected Services";"Info";"174214";"Clock synchronization request";"Scheduled clock synchronization request";"";""
"9/8/2019 5:50:14 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/8/2019 1:50:00 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/8/2019 9:49:49 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/8/2019 6:15:48 AM";"Connected Services";"Info";"178401";"Controller script of type Backup successfully completed";"";"";""
"9/8/2019 5:49:36 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/8/2019 5:15:25 AM";"Connected Services";"Info";"174020";"Scheduled Backup";"Scheduled backup";"";""
"9/8/2019 5:15:23 AM";"Connected Services";"Info";"174020";"Scheduled Backup";"Scheduled backup";"";""
"9/8/2019 5:15:23 AM";"Connected Services";"Info";"178401";"Controller script of type Backup successfully completed";"";"";""
"9/8/2019 1:49:23 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/8/2019 1:05:08 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.11.202 (formerly 37.48.11.166)";"";""
"9/7/2019 11:55:26 PM";"Connected Services";"Info";"178401";"Controller script of type Alarm successfully completed";"";"";""
"9/7/2019 10:54:45 PM";"System";"Unknown";"20558";"Manipulator fault";"Status active when power to manipulator  connected to Manipulator Interface Board (MIB)  is lost, or manipulator's enable chain conditions is not OK.";"";"1. Check the power to the manipulator.2. Check that the enable chain on Manipulator Controller Board (MCOB/MCB) is OK.3. Check for over temperature in Manipulator motors.4. Check manipulator signals through Power Distribution Board (PDB). See the Circuit Diagram."
"9/7/2019 10:20:38 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/7/2019 9:49:10 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/7/2019 9:20:13 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/7/2019 8:48:43 PM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"9/7/2019 7:48:20 PM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"9/7/2019 7:48:02 PM";"Connected Services";"Info";"174030";"Automatic service box/CSE buffer upload";"Upload of console log and/or ELOG service box/CSE buffers";"";""
"9/7/2019 5:48:51 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/7/2019 3:53:53 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.11.166 (formerly 37.48.48.142)";"";""
"9/7/2019 3:30:59 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/7/2019 2:19:11 PM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"9/7/2019 1:18:48 PM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"9/7/2019 12:33:21 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.48.142 (formerly 89.24.32.69)";"";""
"9/7/2019 11:30:46 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/7/2019 7:30:34 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/7/2019 3:30:19 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/7/2019 3:19:05 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 89.24.32.69 (formerly 37.48.13.231)";"";""
"9/6/2019 11:30:04 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/6/2019 10:20:15 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/6/2019 9:19:52 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/6/2019 7:29:53 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/6/2019 3:29:41 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/6/2019 12:21:00 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.13.231 (formerly 89.24.33.240)";"";""
"9/6/2019 11:30:49 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 89.24.33.240 (formerly 89.24.42.48)";"";""
"9/6/2019 11:29:28 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/6/2019 7:29:14 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/6/2019 3:29:00 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/5/2019 11:49:44 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 89.24.42.48 (formerly 37.48.29.55)";"";""
"9/5/2019 11:28:49 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/5/2019 10:20:20 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/5/2019 9:20:02 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/5/2019 7:28:38 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/5/2019 3:28:27 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/5/2019 11:28:15 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/5/2019 7:28:01 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/5/2019 3:27:48 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/4/2019 11:27:38 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/4/2019 10:20:28 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/4/2019 9:20:08 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/4/2019 7:27:26 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/4/2019 3:27:12 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/4/2019 2:18:18 PM";"Connected Services";"Info";"178401";"Controller script of type System successfully completed";"";"";""
"9/4/2019 1:18:01 PM";"Connected Services";"Info";"173040";"Controller connection established";"Controller connection via RobAPI established";"";""
"9/4/2019 11:27:00 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/4/2019 7:26:49 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/4/2019 3:26:37 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/3/2019 11:26:27 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/3/2019 10:20:29 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/3/2019 9:20:20 PM";"Connected Services";"Warning";"176991";"Prediction indicator severity increased";"The prediction indicator severity increased for signal Peak Main Computer CPU Load (the old indicator was Ok, the new indicator is Warning)";"";""
"9/3/2019 9:20:19 PM";"Connected Services";"Warning";"176990";"Prediction indicator severity increased";"The prediction indicator severity increased for signal Current Main Computer CPU Load (the old indicator was Ok, the new indicator is Warning)";"";""
"9/3/2019 9:20:12 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/3/2019 7:26:14 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/3/2019 3:26:00 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/3/2019 11:25:46 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/3/2019 10:55:01 AM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.29.55 (formerly 37.48.6.105)";"";""
"9/3/2019 7:25:34 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/3/2019 3:25:22 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/2/2019 11:25:09 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/2/2019 10:20:24 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/2/2019 9:20:12 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/2/2019 7:24:59 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/2/2019 7:04:11 PM";"Connected Services";"Info";"176052";"Service box/CSE IP address updated";"The IP address of the service box/CSE was changed to 37.48.6.105 (formerly 78.80.29.50)";"";""
"9/2/2019 3:24:43 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/2/2019 11:24:32 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/2/2019 7:24:21 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/2/2019 3:24:11 AM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/1/2019 11:24:04 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/1/2019 10:20:20 PM";"Connected Services";"Info";"178401";"Controller script of type Prediction successfully completed";"";"";""
"9/1/2019 9:20:09 PM";"Connected Services";"Info";"174010";"Scheduled Diagnostic";"Scheduled diagnostic measurement";"";""
"9/1/2019 8:24:28 PM";"Connected Services";"Info";"178401";"Controller script of type SetClock successfully completed";"";"";""
"9/1/2019 7:24:07 PM";"Connected Services";"Info";"174214";"Clock synchronization request";"Scheduled clock synchronization request";"";""
"9/1/2019 7:23:59 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
"9/1/2019 3:23:49 PM";"Connected Services";"Info";"176015";"Dynamic Info";"Service box/CSE Dynamic Information";"";""
